Artist,Track,Year,Month,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Followers,Target
aaron lines,you can't hide beautiful,2003,01,0.448,0.572,5.0,-9.351,1.0,0.0292,0.186,0.0,0.151,0.303,157.979,7074564,1
audioslave,cochise,2002,11,0.452,0.873,9.0,-4.867,1.0,0.0613,0.000519,0.0,0.0592,0.433,80.473,1350383,1
o-town,these are the days,2001,12,0.598,0.627,9.0,-6.323,1.0,0.038,0.000968,0.0,0.0626,0.432,119.991,176690,1
lifehouse,spin,2002,09,0.467,0.893,1.0,-3.514,1.0,0.0556,0.00027,0.000147,0.0541,0.328,134.772,8362486,1
seether,fine again,2002,01,0.445,0.856,6.0,-2.978,0.0,0.0287,0.000501,0.0113,0.232,0.38,175.542,2066421,1
stone sour,bother,2002,08,0.272,0.281,1.0,-7.634,1.0,0.0287,0.388,2.29e-05,0.158,0.141,89.914,165857,1
disturbed,prayer,2002,09,0.65,0.914,9.0,-4.672,1.0,0.0716,0.000642,1.23e-06,0.0251,0.586,99.107,1965600,1
kelly clarkson,a moment like this,2003,04,0.414,0.572,8.0,-3.918,1.0,0.0311,0.163,0.0,0.115,0.16,145.184,1367928,1
field mob,sick of being lonely,2002,10,0.692,0.921,8.0,-4.853,1.0,0.105,0.0016,2.05e-05,0.299,0.856,173.837,1018755,1
red hot chili peppers,the zephyr song,2002,07,0.725,0.803,2.0,-4.083,1.0,0.0337,0.013,3.66e-05,0.0891,0.403,117.391,3432401,1
uncle kracker,in a little while,2002,07,0.596,0.935,2.0,-2.412,1.0,0.0741,0.127,0.0,0.294,0.912,205.984,724714,1
tlc,girl talk,2002,10,0.882,0.671,2.0,-5.161,1.0,0.126,0.171,0.0,0.0988,0.34,95.018,757977,1
faith hill,cry,2002,10,0.512,0.645,8.0,-5.631,1.0,0.029,0.141,0.0,0.0987,0.283,111.015,2392325,1
mariah carey,through the rain,2002,01,0.508,0.318,8.0,-9.911,1.0,0.0365,0.759,0.0,0.184,0.141,122.04,1462961,1
whitney houston,one of those days,2002,11,0.679,0.708,0.0,-3.844,1.0,0.0818,0.312,0.0,0.0878,0.82,91.983,1991578,1
snoop dogg,from tha chuuuch to da palace,2005,01,0.78,0.675,1.0,-5.568,1.0,0.279,0.257,0.0,0.0808,0.681,96.88,5046422,1
brooks & dunn,every river,2001,04,0.553,0.903,6.0,-6.131,1.0,0.0807,0.132,0.000716,0.422,0.312,124.984,8362486,1
our lady peace,somewhere out there,2002,05,0.388,0.746,1.0,-5.306,1.0,0.0318,0.000563,0.0,0.0719,0.458,159.675,2805428,1
system of a down,aerials,2001,09,0.364,0.922,0.0,-4.217,0.0,0.0566,0.000918,0.035,0.0696,0.227,79.342,146111,1
kylie minogue,come into my world,2001,10,0.603,0.835,3.0,-7.303,0.0,0.0282,0.0294,0.149,0.0906,0.822,124.994,578348,1
trick daddy ,thug holiday,2002,08,0.767,0.654,1.0,-9.088,0.0,0.289,0.372,0.0,0.147,0.546,138.062,3351328,1
toni braxton ,hit the freeway,2002,11,0.799,0.708,7.0,-3.833,1.0,0.114,0.0208,8.69e-06,0.115,0.82,96.954,1519527,1
alan jackson,work in progress,2002,01,0.748,0.673,11.0,-8.45,0.0,0.0486,0.191,5.86e-06,0.212,0.661,135.257,90566,1
telepopmusik,breathe,2001,01,0.684,0.684,1.0,-13.337,1.0,0.0418,0.385,0.29,0.106,0.616,113.988,5566464,1
michelle branch,goodbye to you,2001,07,0.504,0.556,8.0,-6.19,1.0,0.0263,0.288,0.000246,0.173,0.276,81.008,6859142,1
big tymers ,oh yeah!,2002,01,0.878,0.764,11.0,-4.237,1.0,0.153,0.107,3.56e-06,0.0846,0.489,98.008,455497,1
fetty wap,trap queen,2015,09,0.746,0.873,7.0,-3.803,1.0,0.128,0.0244,0.0,0.354,0.817,148.075,779795,1
david bowie,lazarus,2016,01,0.66,0.695,9.0,-6.896,0.0,0.029,0.0466,0.145,0.0854,0.506,129.972,899282,1
david bowie,space oddity,1969,11,0.299,0.443,0.0,-12.621,1.0,0.0346,0.0748,0.000138,0.177,0.434,139.539,5046422,1
queen & david bowie,under pressure,1992,01,0.667,0.527,2.0,-12.653,1.0,0.0531,0.382,0.0,0.0888,0.446,113.496,4509679,1
r. city ,locked away,2015,06,0.508,0.677,1.0,-5.696,1.0,0.0656,0.328,0.0,0.0491,0.575,121.928,9603553,1
halsey,new americana,2015,08,0.339,0.707,0.0,-5.121,0.0,0.0428,0.0113,0.0,0.337,0.359,173.993,251381,1
david bowie,blackstar,2016,01,0.366,0.552,6.0,-8.35,1.0,0.0317,0.206,0.0595,0.178,0.114,97.98,2668206,1
gwen stefani,used to love you,2016,04,0.623,0.654,8.0,-5.408,1.0,0.0674,0.0183,1.73e-06,0.398,0.193,96.017,59006,1
rudimental ,lay it all on me,2015,10,0.669,0.747,6.0,-7.108,1.0,0.0428,0.141,0.0,0.185,0.483,122.531,1272618,1
drake,right hand,2015,07,0.901,0.292,2.0,-7.74,1.0,0.289,0.0978,0.0,0.0816,0.338,100.54,471729,1
blake shelton,gonna,2014,09,0.667,0.886,4.0,-5.12,1.0,0.0387,0.0265,0.0,0.0759,0.948,146.076,961406,1
fetty wap,rgf island,2015,09,0.746,0.764,0.0,-5.066,0.0,0.0423,0.00116,8.19e-06,0.0867,0.518,137.98,4586115,1
rae sremmurd,come get her,2015,01,0.687,0.563,2.0,-6.214,1.0,0.163,0.184,0.0,0.0681,0.112,185.056,899282,1
ty dolla $ign ,blase,2015,11,0.897,0.642,2.0,-8.828,1.0,0.0534,0.0219,1.31e-06,0.159,0.291,127.984,8924,1
j balvin,ginza,2016,06,0.73,0.809,5.0,-6.406,0.0,0.0876,0.208,0.0013,0.0804,0.825,101.965,2384040,1
t.i.,whatever you like,2008,09,0.68,0.687,9.0,-6.162,0.0,0.0709,0.0161,0.0,0.261,0.467,150.053,137907,1
t.i. ,live your life,2008,09,0.375,0.862,11.0,-3.363,0.0,0.255,0.071,0.0,0.211,0.478,159.841,1278528,1
p!nk,so what,2008,10,0.534,0.87,11.0,-3.078,0.0,0.0425,0.000329,0.0,0.241,0.462,126.019,1751313,1
britney spears,womanizer,2009,01,0.724,0.695,11.0,-5.226,1.0,0.0622,0.073,0.0,0.0889,0.235,139.0,1629231,1
katy perry,hot n cold,2008,06,0.706,0.841,7.0,-3.956,1.0,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,3360942,1
rihanna,disturbia,2008,06,0.707,0.813,11.0,-4.515,0.0,0.0571,0.0863,0.0,0.168,0.722,124.921,5624552,1
kevin rudolf ,let it rock,2008,01,0.607,0.781,7.0,-4.276,1.0,0.0407,0.00106,0.0,0.0769,0.482,113.183,2007153,1
ne-yo,miss independent,2008,01,0.673,0.683,1.0,-5.693,1.0,0.115,0.522,0.0,0.235,0.713,171.86,116107,1
taylor swift,fearless,2008,11,0.594,0.712,5.0,-4.418,1.0,0.0273,0.04,0.0,0.309,0.476,99.972,11740640,1
kanye west,love lockdown,2008,01,0.756,0.529,1.0,-7.659,0.0,0.0329,0.0539,0.392,0.112,0.123,119.573,312977,1
jason mraz,i'm yours,2012,09,0.549,0.107,0.0,-16.147,1.0,0.0844,0.957,0.0,0.111,0.307,74.63,1806346,1
taylor swift,love story,2008,11,0.618,0.741,2.0,-3.95,1.0,0.031,0.17,0.0,0.0822,0.296,118.984,944651,1
m.i.a.,paper planes,2007,01,0.457,0.854,2.0,-6.2,1.0,0.265,0.0277,9.62e-05,0.731,0.485,172.231,4847810,1
ne-yo,closer,2008,01,0.711,0.753,4.0,-6.461,0.0,0.0766,0.028,2.96e-05,0.152,0.588,126.051,4644864,1
nickelback,gotta be somebody,2008,10,0.536,0.89,0.0,-5.222,1.0,0.0601,0.000354,0.00165,0.133,0.205,115.998,5165178,1
lil wayne ,mrs. officer,2008,01,0.916,0.568,6.0,-5.358,1.0,0.13,0.248,0.0,0.081,0.954,112.009,1215511,1
akon,right now ,2008,01,0.816,0.851,8.0,-4.166,0.0,0.19,0.283,0.0,0.543,0.568,137.968,205430,1
jordin sparks,one step at a time,2007,11,0.766,0.692,1.0,-4.672,1.0,0.0289,0.0825,0.0,0.0384,0.691,102.028,5504153,1
david archuleta,crush,2008,11,0.57,0.664,0.0,-4.718,0.0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,21213,1
the game ,my life,2008,01,0.671,0.765,8.0,-5.093,0.0,0.356,0.0773,0.0,0.0877,0.382,148.11,879633,1
lil wayne ,got money,2008,01,0.442,0.638,7.0,-5.053,1.0,0.26,0.00199,0.0,0.646,0.706,82.206,4589,1
secondhand serenade,fall for you,2008,01,0.387,0.442,0.0,-7.086,1.0,0.0352,0.19,0.0,0.0788,0.382,169.481,479413,1
coldplay,viva la vida,2008,05,0.485,0.619,5.0,-7.115,0.0,0.0289,0.0941,3.31e-06,0.109,0.416,138.017,1820238,1
chris brown,forever,2008,04,0.672,0.82,11.0,-4.456,1.0,0.0459,0.0368,0.000188,0.184,0.438,120.005,763533,1
christina aguilera,keeps gettin' better,2008,11,0.645,0.697,5.0,-4.733,0.0,0.0285,0.0739,0.000842,0.575,0.25,130.001,1076265,1
jennifer hudson,spotlight,2008,09,0.707,0.724,11.0,-3.887,0.0,0.051,0.0448,0.0,0.072,0.659,108.984,136566,1
flo rida ,in the ayer,2008,03,0.83,0.746,5.0,-6.286,0.0,0.0579,0.00456,0.0,0.26,0.646,125.992,348250,1
saving abel,addicted,2008,01,0.512,0.865,7.0,-4.146,1.0,0.0338,0.000821,0.0,0.0982,0.529,138.017,300022,1
estelle ,american boy,2008,03,0.727,0.729,0.0,-2.99,1.0,0.326,0.171,0.0,0.07,0.512,117.932,3514764,1
kardinal offishall ,dangerous,2008,01,0.951,0.79,8.0,-5.79,1.0,0.081,0.00429,0.0,0.0845,0.78,117.007,4603416,1
pitbull ,krazy,2009,08,0.871,0.883,11.0,-5.075,0.0,0.105,0.0155,0.0,0.14,0.581,125.037,4603416,1
zac brown band,chicken fried,2008,11,0.566,0.713,6.0,-4.25,1.0,0.0417,0.645,0.0,0.114,0.807,169.864,0,1
carrie underwood,just a dream,2007,10,0.526,0.781,7.0,-3.673,1.0,0.0369,0.0613,0.0,0.121,0.358,142.06,106907,1
gavin rossdale,love remains the same,2012,01,0.406,0.632,4.0,-5.115,1.0,0.0344,0.236,0.0,0.18,0.109,149.258,7980769,1
shontelle,t-shirt,2008,01,0.652,0.661,6.0,-6.161,1.0,0.0674,0.0257,0.0,0.316,0.425,86.949,4603416,1
kid rock,all summer long,2007,10,0.7,0.864,7.0,-3.629,1.0,0.0283,0.0212,0.0,0.0956,0.887,102.997,3367156,1
kenny chesney with the wailers,everybody wants to go to heaven,2008,10,0.705,0.693,11.0,-7.153,1.0,0.155,0.374,1.21e-05,0.65,0.555,137.741,1097333,1
50 cent,get up,2008,01,0.703,0.891,7.0,-2.614,1.0,0.18,0.042,0.0,0.301,0.444,92.483,41392474,1
jazmine sullivan,need u bad,2008,09,0.529,0.659,7.0,-5.318,1.0,0.0629,0.0232,0.0,0.114,0.36,138.196,4509679,1
toby keith,she never cried in front of me,2008,10,0.458,0.621,7.0,-4.553,1.0,0.0306,0.374,0.0,0.0999,0.34,145.904,3514764,1
metro station,shake it,2007,09,0.618,0.955,4.0,-3.836,1.0,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,5264414,1
o.a.r.,shattered ,2008,07,0.571,0.784,11.0,-6.396,1.0,0.0352,0.0175,0.0,0.19,0.462,105.973,2957201,1
slim ,so fly,2008,11,0.784,0.559,2.0,-4.862,1.0,0.0846,0.0021,0.0,0.412,0.698,90.994,15981236,1
john legend ,green light,2008,10,0.622,0.882,9.0,-5.59,0.0,0.119,0.0912,0.0,0.216,0.762,77.506,3010612,1
young jeezy ,put on,2013,05,0.801,0.536,11.0,-10.933,0.0,0.32,0.273,0.0,0.121,0.573,168.538,3010612,1
savage ,swing,2008,01,0.886,0.474,1.0,-8.045,0.0,0.274,0.0216,0.0,0.088,0.825,150.068,7207844,1
montgomery gentry,roll with me,2008,06,0.552,0.648,2.0,-6.71,1.0,0.0273,0.0533,0.00015,0.144,0.407,142.159,6574792,1
the rock heroes,all summer long,2008,08,0.606,0.885,7.0,-4.377,1.0,0.0336,0.00825,0.0,0.0634,0.855,102.992,13996845,1
the killers,human,2008,11,0.557,0.8,10.0,-8.477,1.0,0.0601,0.00132,0.0012,0.0906,0.582,135.47,34418804,1
lady gaga ,just dance,2008,01,0.822,0.753,1.0,-4.499,0.0,0.0332,0.0337,1.76e-05,0.218,0.709,118.982,94178,1
tim mcgraw,let it go,2007,03,0.477,0.86,1.0,-4.16,1.0,0.032,0.322,0.0,0.313,0.473,159.27,4822204,1
sugarland,already gone,2008,01,0.313,0.613,1.0,-5.726,1.0,0.0322,0.204,1.88e-05,0.146,0.373,154.775,23681559,1
natasha bedingfield,angel,2008,01,0.566,0.749,2.0,-4.435,1.0,0.0507,0.0574,0.0,0.388,0.503,134.909,1959492,1
brandy,right here ,2008,12,0.568,0.682,8.0,-5.781,1.0,0.0439,0.256,0.0,0.231,0.366,92.99,10451489,1
brad paisley,waitin' on a woman,2005,08,0.548,0.617,0.0,-7.093,1.0,0.0283,0.0846,5.09e-05,0.113,0.339,76.371,4809006,1
jazmine sullivan,bust your windows,2008,09,0.683,0.664,5.0,-4.233,0.0,0.0332,0.538,0.0,0.0671,0.866,106.991,23681559,1
beyonce,if i were a boy,2008,11,0.632,0.518,6.0,-6.126,1.0,0.0313,0.107,0.0,0.354,0.427,90.007,834229,1
jimmy wayne,do you believe me now,2008,01,0.489,0.864,4.0,-3.902,1.0,0.0573,0.059,1.22e-06,0.0951,0.425,161.849,4822204,1
matt nathanson,come on get higher,2007,01,0.672,0.623,9.0,-5.699,1.0,0.0297,0.241,0.0,0.0848,0.617,92.018,3905187,1
beyonce,single ladies ,2008,11,0.426,0.584,1.0,-5.293,1.0,0.296,0.0383,0.0,0.188,0.272,193.437,8358131,1
nelly ,body on me,2008,09,0.654,0.643,7.0,-7.079,0.0,0.275,0.144,0.0,0.0956,0.784,180.193,2067890,1
luke bryan,country man,2007,01,0.739,0.836,4.0,-4.433,1.0,0.0307,0.031,0.0,0.494,0.858,120.001,1267220,1
jonas brothers,lovebug,2008,08,0.554,0.505,4.0,-6.108,1.0,0.0704,0.131,0.0,0.181,0.547,157.959,295704,1
rascal flatts,here,2009,01,0.425,0.596,2.0,-5.909,1.0,0.0356,0.407,0.0,0.147,0.214,145.977,2222416,1
theory of a deadman,bad girlfriend,2008,04,0.504,0.957,0.0,-2.657,1.0,0.0529,0.00298,0.0,0.187,0.676,135.013,8358131,1
fall out boy,i don't care,2008,01,0.521,0.936,6.0,-3.532,0.0,0.0676,0.00166,1.51e-05,0.656,0.505,133.973,735162,1
jamey johnson,in color,2008,01,0.544,0.404,3.0,-8.751,1.0,0.0354,0.391,3.98e-06,0.157,0.251,129.518,22442182,1
heidi newfield,johnny & june,2008,08,0.592,0.515,5.0,-6.486,1.0,0.0299,0.458,1.28e-06,0.116,0.269,141.949,9669665,1
lady antebellum,lookin' for a good time,2008,01,0.665,0.936,7.0,-2.97,1.0,0.0544,0.0146,0.0,0.125,0.848,122.003,4586115,1
t-pain ,chopped 'n' skrewed,2008,11,0.558,0.604,7.0,-7.892,0.0,0.0529,0.0181,0.0,0.503,0.323,120.159,953862,1
mike jones ,cuddy buddy,2009,04,0.463,0.79,6.0,-4.341,0.0,0.336,0.191,0.0,0.18,0.69,140.063,7303321,1
september,cry for you,2007,04,0.776,0.878,9.0,-3.377,1.0,0.0304,0.00141,0.000204,0.0574,0.96,130.022,445554,1
dierks bentley,feel that fire,2009,01,0.412,0.833,1.0,-3.865,1.0,0.0352,0.371,1.28e-05,0.208,0.669,179.846,169513,1
ray lamontagne,you are the best thing,2008,10,0.579,0.727,10.0,-4.872,1.0,0.0332,0.0304,1.99e-05,0.172,0.885,170.593,29345,1
ingrid michaelson,be ok,2008,01,0.821,0.773,4.0,-6.741,1.0,0.0464,0.13,0.0,0.116,0.954,133.053,7290610,1
alicia keys,superwoman,2007,11,0.408,0.494,0.0,-8.291,1.0,0.0476,0.267,0.00285,0.11,0.136,161.698,1779785,1
fall out boy,what a catch  donnie,2008,01,0.481,0.712,5.0,-4.13,1.0,0.0362,0.0415,1.16e-06,0.206,0.425,127.948,3563365,1
metallica,the day that never comes,2008,09,0.334,0.986,4.0,-1.046,0.0,0.0576,0.000114,0.0353,0.0805,0.48,124.668,2233637,1
george strait,troubadour,2008,01,0.549,0.611,11.0,-6.219,1.0,0.0272,0.413,0.00079,0.272,0.369,136.035,12482,1
keith anderson,i still miss you,2008,08,0.505,0.763,3.0,-5.386,1.0,0.0297,0.14,0.0,0.0949,0.446,156.024,1959492,1
robin thicke,magic,2008,01,0.737,0.624,7.0,-6.487,1.0,0.0398,0.251,0.00295,0.101,0.651,107.96,350674,1
spice girls,wannabe,1996,01,0.768,0.864,11.0,-6.145,1.0,0.0324,0.101,0.0,0.162,0.891,110.008,1018755,1
whitney houston,i believe in you and me ,1996,11,0.434,0.268,1.0,-11.52,0.0,0.0355,0.785,0.0,0.0881,0.121,119.804,0,1
babyface,every time i close my eyes,1996,10,0.655,0.417,5.0,-7.702,1.0,0.025,0.0624,0.0,0.0965,0.279,143.674,5566464,1
blackstreet ,no diggity,1996,09,0.868,0.646,1.0,-4.674,0.0,0.288,0.303,0.0,0.284,0.67,88.641,895796,1
dru hill,in my bed,2005,10,0.818,0.655,10.0,-7.68,0.0,0.253,0.11,0.0,0.0754,0.82,95.443,1136527,1
erykah badu,on & on,1997,01,0.765,0.403,11.0,-10.946,0.0,0.167,0.061,0.00559,0.204,0.295,80.386,198881,1
gina g,ooh aah... just a little bit,1997,03,0.647,0.942,1.0,-7.101,1.0,0.0341,0.626,0.168,0.0411,0.937,130.978,1232074,1
sheryl crow,if it makes you happy,1996,01,0.546,0.693,7.0,-6.807,1.0,0.0261,0.0577,0.000259,0.105,0.398,95.448,231560,1
immature ,watch me do my thing ,2001,01,0.697,0.853,8.0,-6.264,1.0,0.0528,0.00189,1.37e-06,0.243,0.765,93.799,76764,1
seal,fly like an eagle ,2009,11,0.623,0.836,7.0,-4.729,1.0,0.0595,0.00697,3.41e-06,0.0687,0.631,97.14,4708544,1
the roots,what they do,1996,09,0.898,0.409,0.0,-10.958,1.0,0.196,0.412,0.000164,0.0838,0.623,92.722,4245,1
702,get it together,1996,01,0.787,0.188,10.0,-11.456,1.0,0.0348,0.642,2.48e-06,0.0696,0.271,114.048,6809453,1
freak nasty,da' dip,1996,10,0.953,0.428,8.0,-17.199,1.0,0.298,0.0079,0.0302,0.224,0.723,131.737,763533,1
madonna,you must love me ,1996,10,0.357,0.161,10.0,-14.789,1.0,0.0436,0.926,3.47e-05,0.146,0.267,88.746,6733,1
no mercy,please don't go,1996,10,0.715,0.838,7.0,-10.541,0.0,0.0341,0.169,3.67e-05,0.395,0.962,124.625,4889363,1
better than ezra,desperately wanting,1996,08,0.494,0.913,0.0,-5.289,1.0,0.0378,0.000165,0.00898,0.247,0.478,99.92,9358614,1
luscious jackson,naked eye,1996,01,0.737,0.657,4.0,-10.962,0.0,0.0284,0.0863,0.0339,0.0953,0.76,131.022,2859071,1
camp lo,luchini aka ,1997,01,0.721,0.949,6.0,-5.685,1.0,0.278,0.0495,0.0,0.327,0.835,83.028,1037187,1
redman,whateva man,1996,01,0.583,0.716,6.0,-7.827,0.0,0.468,0.277,0.0,0.889,0.713,172.721,873193,1
quad city dj's,space jam ,1996,11,0.798,0.952,11.0,-4.78,0.0,0.0401,0.064,0.000513,0.287,0.843,132.031,1412927,1
rod stewart,if we fall in love tonight,1996,11,0.677,0.572,1.0,-11.266,1.0,0.0388,0.505,0.0,0.0732,0.455,87.913,1589724,1
the isley brothers,tears,1996,01,0.542,0.522,1.0,-9.762,1.0,0.0978,0.756,9.38e-05,0.334,0.576,150.245,895796,1
donna lewis,without love,1996,04,0.66,0.604,5.0,-8.318,1.0,0.0323,0.00646,0.0104,0.0907,0.779,91.671,20482052,1
babyface ,this is for the lover in you,1996,10,0.887,0.416,1.0,-7.346,1.0,0.0518,0.0295,1.06e-05,0.066,0.761,94.013,35592,1
112,come see me,1996,08,0.701,0.378,5.0,-9.259,0.0,0.0664,0.0263,0.0,0.0649,0.604,83.796,265533,1
dj kool,let me clear my throat,1996,01,0.697,0.9,7.0,-7.036,1.0,0.259,0.168,0.0,0.369,0.551,102.83,141441,1
montell jordan,falling,1996,08,0.738,0.437,0.0,-6.417,1.0,0.0434,0.143,0.0021,0.309,0.334,79.941,20482052,1
outkast,atliens,1996,08,0.918,0.734,11.0,-2.832,0.0,0.269,0.0294,7.9e-06,0.191,0.608,97.044,1350383,1
john michael montgomery,friends,2017,06,0.62,0.401,9.0,-10.279,1.0,0.0288,0.23,0.0,0.0745,0.238,143.961,4553471,1
donell jones,knocks me off my feet,1996,06,0.469,0.594,7.0,-8.209,1.0,0.0403,0.0663,0.0,0.0806,0.485,167.223,3064138,1
tru ,i always feel like ,2007,01,0.833,0.464,6.0,-9.502,0.0,0.197,0.00194,0.00257,0.374,0.321,93.581,2066421,1
deana carter,we danced anyway,1996,01,0.629,0.721,6.0,-3.722,1.0,0.0277,0.502,0.0,0.307,0.651,94.054,1121742,1
amber,colour of love,1996,11,0.642,0.754,1.0,-7.649,1.0,0.0272,0.116,0.0375,0.0601,0.736,127.025,7174107,1
metallica,hero of the day,1996,06,0.351,0.9,8.0,-7.146,1.0,0.0357,0.000107,0.0262,0.11,0.777,116.023,269208,1
nas,street dreams,1996,07,0.752,0.611,11.0,-8.681,0.0,0.315,0.21,0.0,0.778,0.746,90.993,18517,1
rockell,i fell in love,1998,04,0.825,0.858,9.0,-7.586,1.0,0.08,0.0102,0.0373,0.0543,0.92,135.027,2653116,1
the chemical brothers,setting sun,1997,01,0.446,0.995,6.0,-1.169,1.0,0.223,0.000738,0.13,0.354,0.248,135.041,2233637,1
monifah,you don't have to love me,1996,01,0.627,0.438,5.0,-8.303,0.0,0.036,0.192,0.00141,0.108,0.487,185.895,213093,1
luther vandross,i can make it better,1996,10,0.714,0.497,0.0,-7.643,1.0,0.0344,0.285,0.0,0.0668,0.671,95.817,65473,1
2pac,runnin',2003,09,0.545,0.796,10.0,-2.762,0.0,0.406,0.0467,0.000287,0.165,0.629,166.122,543508,1
k-ci & jojo,how could you ,1997,01,0.623,0.5,6.0,-6.931,1.0,0.0318,0.157,0.0,0.257,0.445,147.989,95921,1
tre,take your time,2002,12,0.511,0.811,7.0,-5.835,1.0,0.0567,0.00876,0.0,0.0868,0.583,89.678,1961427,1
tracey lee,the theme ,1997,01,0.75,0.658,6.0,-8.658,0.0,0.305,0.0108,0.0,0.125,0.427,99.113,696892,1
melissa etheridge,nowhere to go,1995,01,0.504,0.443,4.0,-11.11,1.0,0.0265,0.174,2.41e-05,0.26,0.244,102.563,611356,1
republica,drop dead gorgeous,1996,07,0.571,0.87,5.0,-5.747,1.0,0.0366,0.000417,0.00109,0.13,0.522,135.789,545025,1
qt,my baby mama,2012,04,0.688,0.519,2.0,-8.629,1.0,0.0421,0.114,0.0,0.0565,0.385,124.125,6673362,1
funky green dogs,fired up!,1996,01,0.894,0.91,0.0,-7.707,1.0,0.0458,0.0699,0.00158,0.0721,0.965,122.956,7174107,1
elton john,you can make history ,1995,11,0.664,0.739,2.0,-9.005,1.0,0.0262,0.106,0.0542,0.333,0.458,92.257,12030544,1
susanna hoffs,all i want,1996,01,0.619,0.566,4.0,-5.792,1.0,0.0268,0.0353,0.0,0.14,0.657,111.749,7245366,1
k5,passion,1996,11,0.726,0.667,8.0,-7.576,1.0,0.058,0.136,0.858,0.0768,0.584,127.004,1537646,1
brady seals,another you  another me,1997,02,0.611,0.406,0.0,-8.71,1.0,0.03,0.323,0.0,0.0841,0.154,123.492,219782,1
total,when boy meets girl,1996,01,0.681,0.542,6.0,-8.602,0.0,0.0422,0.412,0.0,0.0629,0.862,94.904,1469283,1
the weeknd,earned it ,2015,08,0.647,0.291,2.0,-8.275,0.0,0.0363,0.408,0.0,0.0771,0.4,119.839,1820238,1
walk the moon,shut up and dance,2014,12,0.578,0.866,1.0,-3.804,1.0,0.0619,0.00701,0.0,0.257,0.619,128.038,1462316,1
mark ronson ,uptown funk!,2015,01,0.856,0.609,0.0,-7.223,1.0,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,1965600,1
jason derulo,want to want me,2015,05,0.775,0.68,0.0,-5.508,0.0,0.0629,0.00906,0.0,0.109,0.656,114.025,4644864,1
maroon 5,sugar,2015,05,0.748,0.788,1.0,-7.055,1.0,0.0334,0.0591,0.0,0.0863,0.884,120.076,987993,1
ellie goulding,love me like you do,2015,11,0.262,0.606,8.0,-6.646,1.0,0.0484,0.247,0.0,0.125,0.275,189.857,580440,1
t-wayne,nasty freestyle,2015,05,0.779,0.472,11.0,-7.116,1.0,0.218,0.0577,0.0,0.114,0.412,135.051,414805,1
ed sheeran,thinking out loud,2014,06,0.781,0.445,2.0,-6.061,1.0,0.0295,0.474,0.0,0.184,0.591,78.998,173809,1
david guetta ,hey mama,2014,11,0.596,0.73,9.0,-4.091,1.0,0.151,0.24,0.0,0.325,0.525,85.979,724714,1
andy grammer,honey  i'm good.,2014,08,0.752,0.775,9.0,-7.289,1.0,0.0546,0.0324,0.0,0.351,0.595,122.014,1600091,1
tove lo,talking body,2014,09,0.736,0.761,4.0,-5.449,0.0,0.0338,0.0966,0.0,0.0823,0.114,119.999,10036,1
omarion ,post to be,2014,12,0.733,0.676,10.0,-5.655,0.0,0.0432,0.0697,0.0,0.208,0.701,97.448,545528,1
natalie la rose ,somebody,2014,01,0.83,0.52,0.0,-8.714,1.0,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,2454111,1
meghan trainor,dear future husband,2015,01,0.655,0.782,1.0,-4.789,1.0,0.185,0.375,0.0,0.317,0.832,79.427,785564,1
fifth harmony ,worth it,2015,01,0.884,0.765,8.0,-3.865,1.0,0.0882,0.063,7.04e-06,0.118,0.594,99.987,39211,1
taylor swift,style,2014,10,0.598,0.786,2.0,-5.572,1.0,0.0382,0.00256,0.00143,0.117,0.456,95.021,273,1
nick jonas,chains,2015,11,0.589,0.611,0.0,-5.881,0.0,0.0459,0.0151,0.0,0.0757,0.121,76.006,101294,1
little big town,girl crush,2014,10,0.5,0.225,0.0,-10.22,1.0,0.0302,0.842,0.0,0.112,0.355,173.788,907725,1
ariana grande,one last time,2014,08,0.628,0.593,8.0,-5.036,1.0,0.0323,0.093,1.65e-06,0.096,0.104,125.026,796467,1
trey songz,slow motion,2015,06,0.733,0.408,7.0,-7.834,0.0,0.0388,0.679,3.92e-05,0.11,0.291,94.947,350677,1
rachel platten,fight song,2016,01,0.564,0.714,7.0,-4.987,1.0,0.129,0.0549,0.0,0.155,0.33,175.924,17537,1
taylor swift,blank space,2014,10,0.76,0.703,5.0,-5.412,1.0,0.054,0.103,0.0,0.0913,0.57,95.997,3432401,1
omi,cheerleader,2015,10,0.78,0.68,4.0,-6.081,1.0,0.0305,0.141,1.2e-05,0.138,0.594,118.026,21848,1
george ezra,budapest,2015,01,0.717,0.455,5.0,-8.303,1.0,0.0276,0.0846,0.0,0.11,0.389,127.81,2372489,1
sam hunt,take your time,2014,10,0.558,0.719,11.0,-5.603,1.0,0.0419,0.101,0.0,0.212,0.483,158.031,211237,1
taylor swift,shake it off,2014,10,0.648,0.785,7.0,-5.414,1.0,0.165,0.0561,0.0,0.148,0.943,160.02,29278,1
big sean ,blessings,2015,02,0.789,0.621,10.0,-7.685,0.0,0.283,0.315,0.0,0.136,0.158,118.891,75868,1
